"state_code","postal_code","city","county_name","county_code","latitude","longitude","time_zone"
OH,"43032",Kilbourne,Delaware,"041",40.3286,-82.9588,America/New_York
OH,"43033",Kirkersville,Licking,"089",39.961,-82.5998,America/New_York
OH,"43035",Lewis Center,Delaware,"041",40.1879,-82.9878,America/New_York
OH,"43036",Magnetic Springs,Union,"159",40.3528,-83.2634,America/New_York
OH,"43037",Martinsburg,Knox,"083",40.268,-82.3567,America/New_York
OH,"43040",Marysville,Union,"159",40.2477,-83.3622,America/New_York
OH,"43041",Marysville,Union,"159",40.2364,-83.3671,America/New_York
OH,"43044",Mechanicsburg,Champaign,"021",40.0647,-83.5724,America/New_York
OH,"43045",Milford Center,Union,"159",40.1817,-83.4373,America/New_York
OH,"43046",Millersport,Fairfield,"045",39.8993,-82.5283,America/New_York
OH,"43047",Mingo,Champaign,"021",40.2049,-83.6466,America/New_York
OH,"43048",Mount Liberty,Knox,"083",40.3467,-82.6302,America/New_York
OH,"43050",Mount Vernon,Knox,"083",40.3849,-82.4873,America/New_York
OH,"43054",New Albany,Franklin,"049",40.0847,-82.7988,America/New_York
OH,"43055",Newark,Licking,"089",40.0724,-82.4046,America/New_York
OH,"43056",Heath,Licking,"089",40.0197,-82.3875,America/New_York
OH,"43058",Newark,Licking,"089",40.0581,-82.4013,America/New_York
OH,"43060",North Lewisburg,Champaign,"021",40.2229,-83.5615,America/New_York
OH,"43061",Ostrander,Delaware,"041",40.274,-83.1978,America/New_York
OH,"43062",Pataskala,Licking,"089",40.0009,-82.6687,America/New_York
OH,"43064",Plain City,Madison,"097",40.0974,-83.269,America/New_York
OH,"43065",Powell,Delaware,"041",40.1834,-83.0912,America/New_York
OH,"43066",Radnor,Delaware,"041",40.3918,-83.1781,America/New_York
OH,"43067",Raymond,Union,"159",40.338,-83.4655,America/New_York
OH,"43068",Reynoldsburg,Franklin,"049",39.9551,-82.8035,America/New_York
OH,"43069",Reynoldsburg,Franklin,"049",39.9555,-82.7992,America/New_York
OH,"43070",Rosewood,Champaign,"021",40.2158,-83.9579,America/New_York
OH,"43071",Saint Louisville,Licking,"089",40.1818,-82.356,America/New_York
OH,"43072",Saint Paris,Champaign,"021",40.1058,-83.9631,America/New_York
OH,"43073",Summit Station,Licking,"089",39.9965,-82.754,America/New_York
OH,"43074",Sunbury,Delaware,"041",40.2655,-82.8511,America/New_York
OH,"43076",Thornville,Perry,"127",39.8974,-82.4071,America/New_York
OH,"43077",Unionville Center,Union,"159",40.1367,-83.3408,America/New_York
OH,"43078",Urbana,Champaign,"021",40.1066,-83.7671,America/New_York
OH,"43080",Utica,Licking,"089",40.2441,-82.4135,America/New_York
OH,"43081",Westerville,Franklin,"049",40.1146,-82.9105,America/New_York
OH,"43082",Westerville,Delaware,"041",40.1524,-82.882,America/New_York
OH,"43083",Westville,Champaign,"021",40.1022,-83.8379,America/New_York
OH,"43084",Woodstock,Champaign,"021",40.1816,-83.5461,America/New_York
OH,"43085",Columbus,Franklin,"049",40.0999,-83.0157,America/New_York
OH,"43086",Westerville,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43093",Newark,Licking,"089",40.0951,-82.4827,America/New_York
OH,"43101",Adelphi,Ross,"141",39.4667,-82.7471,America/New_York
OH,"43102",Amanda,Fairfield,"045",39.6251,-82.7552,America/New_York
OH,"43103",Ashville,Pickaway,"129",39.7316,-82.9446,America/New_York
OH,"43105",Baltimore,Fairfield,"045",39.8645,-82.624,America/New_York
OH,"43106",Bloomingburg,Fayette,"047",39.6286,-83.4095,America/New_York
OH,"43107",Bremen,Fairfield,"045",39.6909,-82.4096,America/New_York
OH,"43109",Brice,Franklin,"049",39.9181,-82.8321,America/New_York
OH,"43110",Canal Winchester,Fairfield,"045",39.8349,-82.8044,America/New_York
OH,"43111",Carbon Hill,Hocking,"073",39.5045,-82.2429,America/New_York
OH,"43112",Carroll,Fairfield,"045",39.7957,-82.7084,America/New_York
OH,"43113",Circleville,Pickaway,"129",39.5988,-82.93,America/New_York
OH,"43115",Clarksburg,Ross,"141",39.4904,-83.1563,America/New_York
OH,"43116",Commercial Point,Pickaway,"129",39.7699,-83.0602,America/New_York
OH,"43117",Derby,Pickaway,"129",39.7687,-83.2057,America/New_York
OH,"43119",Galloway,Franklin,"049",39.9366,-83.1838,America/New_York
OH,"43123",Grove City,Franklin,"049",39.8814,-83.0839,America/New_York
OH,"43125",Groveport,Franklin,"049",39.8581,-82.8872,America/New_York
OH,"43126",Harrisburg,Franklin,"049",39.8139,-83.1664,America/New_York
OH,"43127",Haydenville,Hocking,"073",39.4766,-82.3281,America/New_York
OH,"43128",Jeffersonville,Fayette,"047",39.659,-83.5687,America/New_York
OH,"43130",Lancaster,Fairfield,"045",39.7187,-82.6031,America/New_York
OH,"43135",Laurelville,Hocking,"073",39.4757,-82.7212,America/New_York
OH,"43136",Lithopolis,Fairfield,"045",39.8013,-82.8125,America/New_York
OH,"43137",Lockbourne,Pickaway,"129",39.8142,-82.9764,America/New_York
OH,"43138",Logan,Hocking,"073",39.5372,-82.4126,America/New_York
OH,"43140",London,Madison,"097",39.9001,-83.4439,America/New_York
OH,"43142",Milledgeville,Fayette,"047",39.5937,-83.5873,America/New_York
OH,"43143",Mount Sterling,Madison,"097",39.7175,-83.2806,America/New_York
OH,"43144",Murray City,Hocking,"073",39.5055,-82.1711,America/New_York
OH,"43145",New Holland,Pickaway,"129",39.5589,-83.2504,America/New_York
OH,"43146",Orient,Pickaway,"129",39.7954,-83.1543,America/New_York
OH,"43147",Pickerington,Fairfield,"045",39.9061,-82.7563,America/New_York
OH,"43148",Pleasantville,Fairfield,"045",39.8227,-82.5043,America/New_York
OH,"43149",Rockbridge,Hocking,"073",39.5509,-82.5626,America/New_York
OH,"43150",Rushville,Fairfield,"045",39.7674,-82.428,America/New_York
OH,"43151",Sedalia,Madison,"097",39.733,-83.4764,America/New_York
OH,"43152",South Bloomingville,Hocking,"073",39.4174,-82.5923,America/New_York
OH,"43153",South Solon,Madison,"097",39.7423,-83.597,America/New_York
OH,"43154",Stoutsville,Fairfield,"045",39.6067,-82.8193,America/New_York
OH,"43155",Sugar Grove,Fairfield,"045",39.6277,-82.5321,America/New_York
OH,"43156",Tarlton,Pickaway,"129",39.5535,-82.7763,America/New_York
OH,"43157",Thurston,Fairfield,"045",39.8427,-82.5462,America/New_York
OH,"43158",Union Furnace,Hocking,"073",39.4617,-82.3563,America/New_York
OH,"43160",Washington Court House,Fayette,"047",39.537,-83.455,America/New_York
OH,"43162",West Jefferson,Madison,"097",39.9424,-83.2853,America/New_York
OH,"43164",Williamsport,Pickaway,"129",39.6117,-83.1251,America/New_York
OH,"43194",Lockbourne,Franklin,"049",39.8092,-82.9725,America/New_York
OH,"43195",Groveport,Franklin,"049",39.8614,-82.8916,America/New_York
OH,"43199",Groveport,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43201",Columbus,Franklin,"049",39.9952,-83.0047,America/New_York
OH,"43202",Columbus,Franklin,"049",40.0201,-83.0118,America/New_York
OH,"43203",Columbus,Franklin,"049",39.9719,-82.9691,America/New_York
OH,"43204",Columbus,Franklin,"049",39.9523,-83.078,America/New_York
OH,"43205",Columbus,Franklin,"049",39.9569,-82.9644,America/New_York
OH,"43206",Columbus,Franklin,"049",39.9426,-82.9748,America/New_York
OH,"43207",Columbus,Franklin,"049",39.9046,-82.9703,America/New_York
OH,"43209",Columbus,Franklin,"049",39.9539,-82.9301,America/New_York
OH,"43210",Columbus,Franklin,"049",40.0028,-83.0164,America/New_York
OH,"43211",Columbus,Franklin,"049",40.0118,-82.9732,America/New_York
OH,"43212",Columbus,Franklin,"049",39.9874,-83.0456,America/New_York
OH,"43213",Columbus,Franklin,"049",39.9727,-82.8329,America/New_York
OH,"43214",Columbus,Franklin,"049",40.0535,-83.0187,America/New_York
OH,"43215",Columbus,Franklin,"049",39.9671,-83.0044,America/New_York
OH,"43216",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43217",Columbus,Franklin,"049",39.8277,-82.9342,America/New_York
OH,"43218",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43219",Columbus,Franklin,"049",40.0326,-82.9103,America/New_York
OH,"43220",Columbus,Franklin,"049",40.0495,-83.0669,America/New_York
OH,"43221",Columbus,Franklin,"049",40.0226,-83.0776,America/New_York
OH,"43222",Columbus,Franklin,"049",39.9576,-83.0311,America/New_York
OH,"43223",Columbus,Franklin,"049",39.9388,-83.0463,America/New_York
OH,"43224",Columbus,Franklin,"049",40.0425,-82.9689,America/New_York
OH,"43226",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43227",Columbus,Franklin,"049",39.9444,-82.8903,America/New_York
OH,"43228",Columbus,Franklin,"049",39.9648,-83.126,America/New_York
OH,"43229",Columbus,Franklin,"049",40.0839,-82.9726,America/New_York
OH,"43230",Columbus,Franklin,"049",40.0347,-82.8726,America/New_York
OH,"43231",Columbus,Franklin,"049",40.081,-82.9383,America/New_York
OH,"43232",Columbus,Franklin,"049",39.923,-82.8664,America/New_York
OH,"43234",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43235",Columbus,Franklin,"049",40.1088,-82.9742,America/New_York
OH,"43236",Columbus,Franklin,"049",40.1357,-83.0076,America/New_York
OH,"43240",Columbus,Franklin,"049",40.1454,-82.9817,America/New_York
OH,"43251",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43260",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43266",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43268",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43270",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43271",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43272",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43279",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43287",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43291",Columbus,Franklin,"049",39.969,-83.0114,America/New_York
OH,"43301",Marion,Marion,"101",40.6166,-83.0693,America/New_York
OH,"43302",Marion,Marion,"101",40.5876,-83.1271,America/New_York
OH,"43310",Belle Center,Logan,"091",40.5024,-83.7688,America/New_York
OH,"43311",Bellefontaine,Logan,"091",40.3605,-83.7571,America/New_York
OH,"43314",Caledonia,Marion,"101",40.6272,-82.9925,America/New_York
OH,"43315",Cardington,Morrow,"117",40.5066,-82.9337,America/New_York
OH,"43316",Carey,Wyandot,"175",40.9486,-83.3836,America/New_York
OH,"43317",Chesterville,Morrow,"117",40.4789,-82.6828,America/New_York
OH,"43318",De Graff,Logan,"091",40.3058,-83.9153,America/New_York
OH,"43319",East Liberty,Logan,"091",40.3077,-83.5862,America/New_York
OH,"43320",Edison,Morrow,"117",40.5905,-82.9023,America/New_York
OH,"43321",Fulton,Morrow,"117",40.4626,-82.8288,America/New_York
OH,"43322",Green Camp,Marion,"101",40.5322,-83.2078,America/New_York
OH,"43323",Harpster,Wyandot,"175",40.7475,-83.2343,America/New_York
OH,"43324",Huntsville,Logan,"091",40.4413,-83.7927,America/New_York
OH,"43325",Iberia,Morrow,"117",40.6703,-82.8435,America/New_York
OH,"43326",Kenton,Hardin,"065",40.6404,-83.6111,America/New_York
OH,"43330",Kirby,Wyandot,"175",40.813,-83.4196,America/New_York
OH,"43331",Lakeview,Logan,"091",40.5019,-83.9202,America/New_York
OH,"43332",La Rue,Marion,"101",40.5789,-83.3734,America/New_York
OH,"43333",Lewistown,Logan,"091",40.4277,-83.9209,America/New_York
OH,"43334",Marengo,Morrow,"117",40.3895,-82.8121,America/New_York
OH,"43335",Martel,Marion,"101",40.6685,-82.91,America/New_York
OH,"43336",Middleburg,Logan,"091",40.2926,-83.5824,America/New_York
OH,"43337",Morral,Marion,"101",40.6954,-83.2046,America/New_York
OH,"43338",Mount Gilead,Morrow,"117",40.5384,-82.8062,America/New_York
OH,"43340",Mount Victory,Hardin,"065",40.5232,-83.4942,America/New_York
OH,"43341",New Bloomington,Marion,"101",40.6073,-83.3224,America/New_York
OH,"43342",Prospect,Marion,"101",40.4727,-83.1763,America/New_York
OH,"43343",Quincy,Logan,"091",40.2876,-83.9744,America/New_York
OH,"43344",Richwood,Union,"159",40.437,-83.3136,America/New_York
OH,"43345",Ridgeway,Hardin,"065",40.5209,-83.5702,America/New_York
OH,"43346",Roundhead,Hardin,"065",40.5732,-83.8462,America/New_York
OH,"43347",Rushsylvania,Logan,"091",40.4658,-83.6598,America/New_York
OH,"43348",Russells Point,Logan,"091",40.4675,-83.887,America/New_York
OH,"43349",Shauck,Morrow,"117",40.6142,-82.6619,America/New_York
OH,"43350",Sparta,Morrow,"117",40.5289,-82.8229,America/New_York
OH,"43351",Upper Sandusky,Wyandot,"175",40.8249,-83.2977,America/New_York
OH,"43356",Waldo,Marion,"101",40.4605,-83.0706,America/New_York
OH,"43357",West Liberty,Logan,"091",40.2625,-83.7528,America/New_York
OH,"43358",West Mansfield,Logan,"091",40.4043,-83.5243,America/New_York
OH,"43359",Wharton,Wyandot,"175",40.8612,-83.463,America/New_York
OH,"43360",Zanesfield,Logan,"091",40.3211,-83.6405,America/New_York
OH,"43402",Bowling Green,Wood,"173",41.3815,-83.6507,America/New_York
OH,"43403",Bowling Green,Wood,"173",41.377,-83.6371,America/New_York
OH,"43406",Bradner,Wood,"173",41.3298,-83.4456,America/New_York
OH,"43407",Burgoon,Sandusky,"143",41.268,-83.2475,America/New_York
OH,"43408",Clay Center,Ottawa,"123",41.5686,-83.3632,America/New_York
OH,"43410",Clyde,Sandusky,"143",41.3024,-82.9918,America/New_York
OH,"43412",Curtice,Ottawa,"123",41.6477,-83.2858,America/New_York
OH,"43413",Cygnet,Wood,"173",41.2401,-83.6433,America/New_York
OH,"43414",Dunbridge,Wood,"173",41.4581,-83.6102,America/New_York
OH,"43416",Elmore,Ottawa,"123",41.4681,-83.2767,America/New_York
OH,"43420",Fremont,Sandusky,"143",41.3498,-83.1181,America/New_York
OH,"43430",Genoa,Ottawa,"123",41.53,-83.359,America/New_York
OH,"43431",Gibsonburg,Sandusky,"143",41.3805,-83.3358,America/New_York
OH,"43432",Graytown,Ottawa,"123",41.5647,-83.2613,America/New_York
OH,"43433",Gypsum,Ottawa,"123",41.5038,-82.8708,America/New_York
OH,"43434",Harbor View,Lucas,"095",41.6934,-83.4444,America/New_York
OH,"43435",Helena,Sandusky,"143",41.326,-83.3186,America/New_York
OH,"43436",Isle Saint George,Ottawa,"123",41.7153,-82.8227,America/New_York
